MONTH,AIRLINE,ORIGIN_AIRPORT,total_voos,total_atrasados,soma_delay
11,OO,ATL,473,76,4441.0
11,OO,ATW,82,5,308.0
11,OO,AUS,251,66,5460.0
11,OO,AVL,30,2,195.0
11,OO,AZO,69,6,133.0
11,OO,BDL,46,6,149.0
11,OO,BFL,235,25,5.0
11,OO,BHM,158,26,1778.0
11,OO,BIL,96,4,-3.0
11,OO,BIS,196,19,59.0
11,OO,BJI,59,6,849.0
11,OO,BMI,1,1,17.0
11,OO,BNA,304,49,5546.0
11,OO,BOI,726,100,5241.0
11,OO,BOS,4,1,61.0
11,OO,BRD,49,3,55.0
11,OO,BRO,22,0,-82.0
11,OO,BTM,57,6,412.0
11,OO,BUF,27,2,-55.0
11,OO,BUR,365,49,1296.0
11,OO,BZN,121,7,45.0
11,OO,CAK,3,0,-5.0
11,OO,CDC,51,4,27.0
11,OO,CHA,29,3,95.0
11,OO,CHO,114,20,1055.0
11,OO,CHS,62,12,1176.0
11,OO,CID,152,25,1629.0
11,OO,CIU,57,10,723.0
11,OO,CLE,95,20,1070.0
11,OO,CLT,121,22,1614.0
11,OO,CMH,96,14,810.0
11,OO,CMX,58,6,304.0
11,OO,COD,32,2,221.0
11,OO,COS,444,67,4638.0
11,OO,CPR,132,12,369.0
11,OO,CRP,62,3,287.0
11,OO,CRW,36,9,561.0
11,OO,CVG,433,73,4204.0
11,OO,CWA,24,1,-60.0
11,OO,DAY,182,30,1355.0
11,OO,DCA,153,23,2028.0
11,OO,DEN,3746,689,33714.0
11,OO,DFW,332,53,4618.0
11,OO,DIK,56,2,-311.0
11,OO,DLH,185,36,2820.0
11,OO,DRO,63,4,-88.0
11,OO,DSM,103,18,888.0
11,OO,DTW,905,101,4856.0
11,OO,DVL,41,6,182.0
11,OO,EAU,58,6,279.0
11,OO,EKO,41,2,-119.0
11,OO,ELP,167,25,823.0
11,OO,ESC,48,5,176.0
11,OO,EUG,284,37,1353.0
11,OO,FAR,205,35,2377.0
11,OO,FAT,521,51,1163.0
11,OO,FCA,138,8,-1.0
11,OO,FLG,147,21,1295.0
11,OO,FNT,43,3,335.0
11,OO,FSD,213,41,4414.0
11,OO,FWA,288,43,2827.0
11,OO,GCC,85,9,73.0
11,OO,GEG,233,24,1538.0
11,OO,GFK,115,17,866.0
11,OO,GJT,154,8,-19.0
11,OO,GRB,90,14,371.0
11,OO,GRR,152,21,989.0
11,OO,GTF,161,12,-71.0
11,OO,GUC,2,1,149.0
11,OO,HIB,78,11,910.0
11,OO,HLN,140,11,492.0
11,OO,HRL,31,3,-7.0
11,OO,HYS,49,10,144.0
11,OO,IAD,20,5,254.0
11,OO,IAH,1809,339,16662.0
11,OO,ICT,215,47,5149.0
11,OO,IDA,190,8,-442.0
11,OO,ILM,15,2,-1.0
11,OO,IMT,52,4,98.0
11,OO,IND,26,5,91.0
11,OO,INL,49,4,436.0
11,OO,ISN,184,21,1645.0
11,OO,JAC,123,12,643.0
11,OO,JAX,49,5,803.0
11,OO,JMS,67,13,866.0
11,OO,JNU,24,6,915.0
11,OO,LAN,107,23,1788.0
11,OO,LAR,49,6,287.0
11,OO,LAS,176,26,644.0
11,OO,LAX,1941,226,9032.0
11,OO,LBB,56,19,1612.0
11,OO,LEX,71,9,615.0
11,OO,LFT,10,0,-47.0
11,OO,LGA,15,1,11.0
11,OO,LGB,108,10,229.0
11,OO,LIT,130,27,1307.0
11,OO,LNK,144,29,1433.0
11,OO,LSE,78,14,1195.0
11,OO,LWS,55,1,-41.0
11,OO,MAF,98,17,647.0
11,OO,MBS,122,12,325.0
11,OO,MCI,175,26,2494.0
11,OO,MDW,29,6,327.0
11,OO,MEM,133,22,1350.0
11,OO,MFE,44,3,-12.0
11,OO,MFR,228,23,224.0
11,OO,MGM,15,3,64.0
11,OO,MIA,5,1,89.0
11,OO,MKE,652,110,5444.0
11,OO,MKG,56,9,178.0
11,OO,MLI,24,5,142.0
11,OO,MLU,4,0,-14.0
11,OO,MOB,64,12,623.0
11,OO,MOT,186,23,2561.0
11,OO,MRY,226,21,36.0
11,OO,MSN,102,10,230.0
11,OO,MSO,84,10,242.0
11,OO,MSP,2682,380,17896.0
11,OO,MSY,25,3,-27.0
11,OO,MTJ,25,3,-75.0
11,OO,OAK,112,12,171.0
11,OO,OKC,288,66,4966.0
11,OO,OMA,215,34,2848.0
11,OO,ONT,414,61,1459.0
11,OO,ORD,3428,646,41618.0
11,OO,ORF,53,15,1530.0
11,OO,OTH,18,4,347.0
11,OO,PAH,54,6,117.0
11,OO,PBI,5,0,-44.0
11,OO,PDX,487,62,2971.0
11,OO,PHL,4,0,-2.0
11,OO,PHX,1264,120,2561.0
11,OO,PIA,25,5,118.0
11,OO,PIH,54,5,454.0
11,OO,PIT,47,8,345.0
11,OO,PLN,60,3,281.0
11,OO,PSC,288,30,1346.0
11,OO,PSP,470,48,1870.0
11,OO,PVD,6,2,49.0
11,OO,RAP,156,21,306.0
11,OO,RDD,58,6,158.0
11,OO,RDM,195,22,999.0
11,OO,RDU,65,6,825.0
11,OO,RHI,82,16,1042.0
11,OO,RIC,27,7,333.0
11,OO,RKS,51,4,413.0
11,OO,RNO,151,18,154.0
11,OO,RSW,1,0,2.0
11,OO,SAN,364,44,2171.0
11,OO,SAT,209,31,2003.0
11,OO,SAV,10,1,-2.0
11,OO,SBA,510,46,93.0
11,OO,SBN,282,38,3555.0
11,OO,SBP,214,20,-105.0
11,OO,SDF,32,6,257.0
11,OO,SEA,1326,194,9223.0
11,OO,SFO,3078,453,14473.0
11,OO,SGF,55,11,256.0
11,OO,SGU,171,23,901.0
11,OO,SHV,55,13,582.0
11,OO,SJC,231,19,597.0
11,OO,SLC,3869,345,9813.0
11,OO,SMF,465,41,299.0
11,OO,SMX,58,7,270.0
11,OO,SNA,227,20,177.0
11,OO,SPI,83,14,1104.0
11,OO,STL,167,15,754.0
11,OO,SUN,45,2,-35.0
11,OO,SYR,32,8,197.0
11,OO,TUL,152,30,1696.0
11,OO,TUS,562,57,1375.0
11,OO,TVC,3,1,149.0
11,OO,TWF,82,5,114.0
11,OO,TYS,37,8,810.0
11,OO,VPS,4,0,-2.0
11,OO,XNA,171,27,2301.0
11,OO,YUM,160,11,47.0
11,UA,ABQ,44,7,420.0
11,UA,ALB,55,4,214.0
11,UA,ANC,59,8,1427.0
11,UA,ATL,323,64,3905.0
11,UA,AUS,424,113,8784.0
11,UA,BDL,76,10,568.0
11,UA,BIL,68,5,-36.0
11,UA,BNA,67,6,70.0
11,UA,BOI,47,7,1053.0
11,UA,BOS,1050,135,6593.0
11,UA,BQN,30,10,519.0
11,UA,BTV,32,2,16.0
11,UA,BUF,31,7,522.0
11,UA,BWI,286,27,1310.0
11,UA,BZN,57,8,289.0
11,UA,CHS,1,0,8.0
11,UA,CLE,504,68,4713.0
11,UA,CLT,55,9,466.0
11,UA,CMH,96,15,1099.0
11,UA,DCA,424,36,1839.0
11,UA,DEN,4377,791,47853.0
11,UA,DFW,303,51,3286.0
11,UA,DSM,53,11,807.0
11,UA,DTW,112,13,1351.0
11,UA,EWR,3865,827,55135.0
11,UA,FLL,483,61,2030.0
11,UA,FSD,4,0,-5.0
11,UA,GEG,55,8,194.0
11,UA,GRR,34,9,411.0
11,UA,GUM,30,3,43.0
11,UA,HNL,432,75,9942.0
11,UA,IAD,1617,189,9784.0
11,UA,IAH,4863,1007,69515.0
11,UA,ICT,50,11,576.0
11,UA,IND,137,16,2181.0
11,UA,ITO,21,2,88.0
11,UA,JAC,3,0,-19.0
11,UA,JAX,21,3,201.0
11,UA,KOA,96,12,1613.0
11,UA,LAS,966,123,5597.0
11,UA,LAX,2203,275,16600.0
11,UA,LGA,687,97,7322.0
11,UA,LIH,59,7,306.0
11,UA,MCI,75,5,300.0
11,UA,MCO,1003,139,6875.0
11,UA,MDT,54,9,288.0
11,UA,MEM,42,10,626.0
11,UA,MFE,53,3,31.0
11,UA,MIA,313,49,3181.0
11,UA,MSN,77,17,931.0
11,UA,MSP,286,36,3033.0
11,UA,MSY,500,74,5289.0
11,UA,OGG,155,25,642.0
11,UA,OKC,66,12,970.0
11,UA,OMA,83,15,434.0
11,UA,ORD,5536,1168,86778.0
11,UA,ORF,30,7,514.0
11,UA,PBI,177,29,1791.0
11,UA,PDX,521,60,3518.0
11,UA,PHL,343,50,3464.0
11,UA,PHX,579,83,5015.0
11,UA,PIT,198,31,2265.0
11,UA,PSP,72,12,558.0
11,UA,PVD,4,0,-28.0
11,UA,RDU,181,29,1917.0
11,UA,RIC,31,4,321.0
11,UA,RNO,55,10,291.0
11,UA,ROC,56,8,487.0
11,UA,RSW,223,18,361.0
11,UA,SAN,710,103,7437.0
11,UA,SAT,269,35,2216.0
11,UA,SEA,664,87,6558.0
11,UA,SFO,4016,688,47039.0
11,UA,SJC,122,12,462.0
11,UA,SJU,152,38,1771.0
11,UA,SLC,151,27,1642.0
11,UA,SMF,212,21,1267.0
11,UA,SNA,460,54,4111.0
11,UA,SRQ,32,3,-56.0
11,UA,STL,44,13,953.0
11,UA,STT,16,5,138.0
11,UA,TPA,520,58,2492.0
11,UA,TUL,37,6,867.0
11,UA,TUS,22,6,225.0
11,VX,AUS,159,17,728.0
11,VX,BOS,117,7,-156.0
11,VX,DAL,516,87,3688.0
11,VX,DCA,113,14,627.0
11,VX,EWR,167,19,560.0
11,VX,FLL,143,16,434.0
11,VX,HNL,29,1,402.0
11,VX,IAD,144,4,-280.0
11,VX,JFK,354,26,219.0
11,VX,LAS,323,64,2838.0
11,VX,LAX,1094,171,7234.0
11,VX,LGA,105,14,249.0
11,VX,MCO,30,3,17.0
11,VX,ORD,138,32,1833.0
11,VX,PDX,29,1,-27.0
11,VX,PSP,24,1,-49.0
11,VX,SAN,166,30,1176.0
11,VX,SEA,189,32,1513.0
11,VX,SFO,1517,210,9811.0
11,WN,ABQ,947,178,8505.0
11,WN,ALB,357,23,499.0
11,WN,AMA,132,17,1350.0
11,WN,ATL,3467,602,25647.0
11,WN,AUS,1633,357,22610.0
11,WN,BDL,552,55,3312.0
11,WN,BHM,359,42,1825.0
11,WN,BNA,2412,350,14133.0
11,WN,BOI,259,36,1350.0
11,WN,BOS,981,160,7918.0
11,WN,BUF,488,50,1373.0
11,WN,BUR,1206,162,7097.0
11,WN,BWI,5757,1037,47266.0
11,WN,CAK,194,15,275.0
11,WN,CHS,216,28,1620.0
11,WN,CLE,401,38,1075.0
11,WN,CLT,178,28,1394.0
11,WN,CMH,961,96,2889.0
11,WN,CRP,110,17,750.0
11,WN,DAL,4997,1133,53781.0
11,WN,DAY,115,12,526.0
11,WN,DCA,1272,173,7396.0
11,WN,DEN,4996,961,45369.0
11,WN,DSM,85,7,484.0
11,WN,DTW,562,75,3643.0
11,WN,ECP,114,10,31.0
11,WN,ELP,570,89,4716.0
11,WN,EWR,474,89,4690.0
11,WN,FLL,1652,182,7123.0
11,WN,FNT,141,10,196.0
11,WN,GEG,252,34,1313.0
11,WN,GRR,149,13,1158.0
11,WN,GSP,135,30,1305.0
11,WN,HOU,4236,799,40250.0
11,WN,HRL,165,28,1369.0
11,WN,IAD,177,21,1164.0
11,WN,ICT,138,21,928.0
11,WN,IND,981,103,3917.0
11,WN,ISP,392,66,2976.0
11,WN,JAX,360,53,2470.0
11,WN,LAS,6011,1266,58581.0
11,WN,LAX,3385,881,41420.0
11,WN,LBB,207,39,1504.0
11,WN,LGA,916,213,12133.0
11,WN,LIT,203,31,1139.0
11,WN,MAF,268,34,1735.0
11,WN,MCI,1820,225,8923.0
11,WN,MCO,3334,423,19132.0
11,WN,MDW,6448,1089,54946.0
11,WN,MEM,266,35,1336.0
11,WN,MHT,378,43,1218.0
11,WN,MKE,1102,103,3280.0
11,WN,MSP,610,83,4537.0
11,WN,MSY,1518,164,5878.0
11,WN,OAK,3023,681,32776.0
11,WN,OKC,519,82,3298.0
11,WN,OMA,459,58,2554.0
11,WN,ONT,868,142,6666.0
11,WN,ORF,196,32,1492.0
11,WN,PBI,245,52,2458.0
11,WN,PDX,1078,159,7000.0
11,WN,PHL,808,123,7235.0
11,WN,PHX,4664,901,40647.0
11,WN,PIT,777,93,3610.0
11,WN,PNS,89,15,774.0
11,WN,PVD,531,41,1824.0
11,WN,PWM,88,12,370.0
11,WN,RDU,916,113,4509.0
11,WN,RIC,118,25,2053.0
11,WN,RNO,528,70,3066.0
11,WN,ROC,147,14,209.0
11,WN,RSW,573,61,2288.0
11,WN,SAN,2651,534,26320.0
11,WN,SAT,1185,158,5850.0
11,WN,SDF,338,46,1878.0
11,WN,SEA,1048,215,12169.0
11,WN,SFO,1231,174,6468.0
11,WN,SJC,1925,388,19495.0
11,WN,SJU,322,22,431.0
11,WN,SLC,765,133,5437.0
11,WN,SMF,1801,265,11635.0
11,WN,SNA,1698,275,12638.0
11,WN,STL,2396,421,18500.0
11,WN,TPA,2301,261,9909.0
11,WN,TUL,370,76,3101.0
11,WN,TUS,378,67,2157.0
12,AA,ABQ,133,16,2148.0
12,AA,ALB,82,9,173.0
12,AA,ANC,30,5,532.0
12,AA,ATL,921,112,6926.0
12,AA,AUS,720,89,5151.0
12,AA,BDL,244,30,1734.0
12,AA,BNA,417,49,2759.0
12,AA,BOI,62,7,38.0
12,AA,BOS,2168,262,12188.0
12,AA,BUF,103,9,209.0
12,AA,BWI,532,60,3004.0
12,AA,CHS,36,3,-52.0
12,AA,CLE,189,23,846.0
12,AA,CLT,8078,1477,75491.0
12,AA,CMH,207,22,668.0
12,AA,COS,85,5,27.0
12,AA,DAY,57,11,399.0
12,AA,DCA,2371,392,20954.0
12,AA,DEN,800,143,7645.0
12,AA,DFW,11689,2163,119750.0
12,AA,DSM,104,16,2124.0
12,AA,DTW,539,64,3307.0
12,AA,EGE,129,36,4391.0
12,AA,ELP,134,18,841.0
12,AA,EWR,657,122,5550.0
12,AA,FAT,59,18,732.0
12,AA,FLL,802,103,3407.0
12,AA,GEG,46,4,52.0
12,AA,GSO,29,3,9.0
12,AA,GUC,19,4,185.0
12,AA,HDN,22,4,261.0
12,AA,HNL,260,23,367.0
12,AA,IAD,214,34,1783.0
12,AA,IAH,730,82,5090.0
12,AA,ILM,49,4,-78.0
12,AA,IND,380,56,2682.0
12,AA,JAC,56,18,3269.0
12,AA,JAX,312,37,696.0
12,AA,JFK,1579,298,20117.0
12,AA,KOA,62,8,345.0
12,AA,LAS,1174,140,6505.0
12,AA,LAX,3343,585,31571.0
12,AA,LBB,16,2,343.0
12,AA,LGA,1939,223,8583.0
12,AA,LIH,72,3,-416.0
12,AA,MCI,412,57,2197.0
12,AA,MCO,1648,268,14432.0
12,AA,MDT,19,1,-11.0
12,AA,MEM,119,13,981.0
12,AA,MFE,74,5,48.0
12,AA,MIA,4670,1121,64892.0
12,AA,MKE,134,16,401.0
12,AA,MSP,614,82,6486.0
12,AA,MSY,449,55,2774.0
12,AA,MTJ,16,8,360.0
12,AA,OAK,60,6,51.0
12,AA,OGG,165,35,2012.0
12,AA,OKC,109,11,-85.0
12,AA,OMA,135,5,-232.0
12,AA,ONT,240,28,1038.0
12,AA,ORD,4790,940,58702.0
12,AA,ORF,163,21,1062.0
12,AA,PBI,508,91,4067.0
12,AA,PDX,319,37,3450.0
12,AA,PHL,3555,683,34622.0
12,AA,PHX,5166,860,36433.0
12,AA,PIT,483,35,1344.0
12,AA,PSP,118,9,-165.0
12,AA,PVD,189,16,313.0
12,AA,PWM,29,0,-85.0
12,AA,RDU,710,119,7221.0
12,AA,RIC,206,24,581.0
12,AA,RNO,189,40,1580.0
12,AA,ROC,58,3,120.0
12,AA,RSW,481,77,3404.0
12,AA,SAN,767,94,6303.0
12,AA,SAT,448,46,2177.0
12,AA,SDF,28,6,352.0
12,AA,SEA,697,100,5169.0
12,AA,SFO,1354,306,22088.0
12,AA,SJC,342,35,1216.0
12,AA,SJU,575,98,6935.0
12,AA,SLC,380,61,3722.0
12,AA,SMF,293,46,3128.0
12,AA,SNA,496,66,3464.0
12,AA,STL,655,72,3970.0
12,AA,STT,172,29,2295.0
12,AA,STX,51,7,100.0
12,AA,SYR,51,3,134.0
12,AA,TPA,1045,134,5402.0
12,AA,TUL,196,30,1484.0
12,AA,TUS,256,33,1369.0
12,AS,ABQ,31,0,-196.0
12,AS,ADK,6,2,-81.0
12,AS,ADQ,26,2,-175.0
12,AS,ANC,1007,74,-286.0
12,AS,ATL,59,13,446.0
12,AS,AUS,31,2,-83.0
12,AS,BET,75,14,353.0
12,AS,BLI,101,13,83.0
12,AS,BNA,30,6,240.0
12,AS,BOS,115,14,421.0
12,AS,BRW,77,7,63.0
12,AS,BUR,89,5,-549.0
12,AS,BWI,61,8,368.0
12,AS,CDV,58,4,-908.0
12,AS,CHS,17,1,-7.0
12,AS,DCA,124,20,302.0
12,AS,DEN,121,15,621.0
12,AS,DFW,107,20,641.0
12,AS,DTW,31,3,159.0
12,AS,EWR,62,10,241.0
12,AS,FAI,169,21,943.0
12,AS,FLL,31,9,289.0
12,AS,GEG,144,16,566.0
12,AS,HNL,226,17,-152.0
12,AS,IAD,31,3,28.0
12,AS,IAH,30,4,-2.0
12,AS,JFK,31,6,1006.0
12,AS,JNU,286,32,-63.0
12,AS,KOA,158,12,-460.0
12,AS,KTN,183,21,296.0
12,AS,LAS,379,16,-1424.0
12,AS,LAX,807,67,787.0
12,AS,LIH,124,6,-958.0
12,AS,MCI,31,5,125.0
12,AS,MCO,56,11,401.0
12,AS,MSP,46,8,293.0
12,AS,MSY,31,2,-47.0
12,AS,OAK,182,8,-676.0
12,AS,OGG,282,23,-451.0
12,AS,OME,54,6,-59.0
12,AS,ONT,75,7,22.0
12,AS,ORD,146,24,1564.0
12,AS,OTZ,58,5,-8.0
12,AS,PDX,1233,133,5653.0
12,AS,PHL,31,11,567.0
12,AS,PHX,214,14,-168.0
12,AS,PSG,60,7,-238.0
12,AS,PSP,159,17,160.0
12,AS,RDU,31,5,338.0
12,AS,SAN,462,37,-27.0
12,AS,SAT,31,5,6.0
12,AS,SCC,76,4,-462.0
12,AS,SEA,4516,548,19707.0
12,AS,SFO,433,108,8025.0
12,AS,SIT,91,11,-204.0
12,AS,SJC,371,33,-413.0
12,AS,SLC,182,18,529.0
12,AS,SMF,176,9,-599.0
12,AS,SNA,301,35,990.0
12,AS,STL,31,9,149.0
12,AS,TPA,31,1,-73.0
12,AS,TUS,31,2,-87.0
12,AS,WRG,58,5,-59.0
12,AS,YAK,60,6,-773.0
12,B6,ABQ,27,12,605.0
12,B6,ALB,44,10,551.0
12,B6,AUS,200,46,3076.0
12,B6,BDL,341,79,5114.0
12,B6,BOS,3361,748,50002.0
12,B6,BQN,95,23,997.0
12,B6,BTV,91,17,2207.0
12,B6,BUF,344,67,3764.0
12,B6,BUR,31,16,641.0
12,B6,BWI,206,29,1448.0
12,B6,CHS,174,49,3003.0
12,B6,CLE,85,10,252.0
12,B6,CLT,105,37,2011.0
12,B6,DCA,887,191,12243.0
12,B6,DEN,85,23,1172.0
12,B6,DFW,46,13,1361.0
12,B6,DTW,118,17,433.0
12,B6,EWR,618,214,14247.0
12,B6,FLL,2050,647,37373.0
12,B6,HOU,62,24,1236.0
12,B6,HPN,335,99,8051.0
12,B6,IAD,170,33,2327.0
12,B6,JAX,306,76,3908.0
12,B6,JFK,3810,1178,74348.0
12,B6,LAS,361,136,10119.0
12,B6,LAX,385,102,5994.0
12,B6,LGA,554,179,11547.0
12,B6,LGB,647,187,10998.0
12,B6,MCO,1792,544,34543.0
12,B6,MSY,105,35,2173.0
12,B6,OAK,122,44,2025.0
12,B6,ORD,154,50,5164.0
12,B6,ORH,58,16,1190.0
12,B6,PBI,761,316,22437.0
12,B6,PDX,91,14,570.0
12,B6,PHL,173,52,3825.0
12,B6,PHX,60,23,1456.0
12,B6,PIT,114,20,1283.0
12,B6,PSE,82,17,433.0
12,B6,PVD,93,26,1899.0
12,B6,PWM,79,18,680.0
12,B6,RDU,216,53,3150.0
12,B6,RIC,154,24,1257.0
12,B6,RNO,31,13,704.0
12,B6,ROC,106,19,542.0
12,B6,RSW,487,158,9880.0
12,B6,SAN,116,31,2182.0
12,B6,SAV,93,30,1869.0
12,B6,SEA,151,58,3669.0
12,B6,SFO,488,176,13368.0
12,B6,SJC,55,28,1666.0
12,B6,SJU,1028,348,17651.0
12,B6,SLC,124,50,2435.0
12,B6,SMF,88,21,1272.0
12,B6,SRQ,93,36,1801.0
12,B6,STT,93,36,2126.0
12,B6,STX,31,7,96.0
12,B6,SWF,65,8,1147.0
12,B6,SYR,119,23,2220.0
12,B6,TPA,517,120,6816.0
12,DL,ABE,19,1,-4.0
12,DL,ABQ,127,26,1441.0
12,DL,AGS,37,0,-76.0
12,DL,ALB,130,16,1144.0
12,DL,ANC,117,11,89.0
12,DL,ATL,19227,3222,204704.0
12,DL,ATW,51,6,599.0
12,DL,AUS,273,44,3597.0
12,DL,AVL,47,7,1086.0
12,DL,AVP,29,3,1089.0
12,DL,BDL,343,42,1996.0
12,DL,BGR,11,3,67.0
12,DL,BHM,214,29,2435.0
12,DL,BIL,66,6,416.0
12,DL,BIS,27,5,159.0
12,DL,BNA,407,44,3198.0
12,DL,BOI,57,8,178.0
12,DL,BOS,1060,181,18452.0
12,DL,BTR,18,5,1154.0
12,DL,BUF,223,23,1537.0
12,DL,BWI,535,77,5318.0
12,DL,BZN,68,15,2247.0
12,DL,CAE,84,8,464.0
12,DL,CAK,105,13,1753.0
12,DL,CHA,49,8,1252.0
12,DL,CHO,31,6,830.0
12,DL,CHS,295,32,1520.0
12,DL,CLE,175,17,1272.0
12,DL,CLT,435,78,4812.0
12,DL,CMH,270,44,2426.0
12,DL,COS,28,4,110.0
12,DL,CRW,18,0,-43.0
12,DL,CVG,514,63,4449.0
12,DL,DAB,127,19,1608.0
12,DL,DAL,117,20,1923.0
12,DL,DAY,117,21,1712.0
12,DL,DCA,732,118,8705.0
12,DL,DEN,667,139,9044.0
12,DL,DFW,424,74,8416.0
12,DL,DLH,18,4,283.0
12,DL,DSM,52,1,256.0
12,DL,DTW,4392,639,34983.0
12,DL,ECP,131,14,924.0
12,DL,EGE,12,2,152.0
12,DL,ELP,67,14,1071.0
12,DL,EVV,31,6,697.0
12,DL,EWR,417,80,5318.0
12,DL,EYW,85,11,1484.0
12,DL,FAR,76,10,511.0
12,DL,FAY,46,4,278.0
12,DL,FLL,1084,183,12664.0
12,DL,FNT,85,10,1097.0
12,DL,FSD,65,7,1062.0
12,DL,GEG,108,11,993.0
12,DL,GNV,34,4,388.0
12,DL,GPT,100,10,339.0
12,DL,GRB,38,4,-37.0
12,DL,GRR,225,24,1573.0
12,DL,GSO,163,18,1354.0
12,DL,GSP,128,15,781.0
12,DL,HDN,13,3,381.0
12,DL,HNL,292,27,1873.0
12,DL,HOU,157,27,1729.0
12,DL,HSV,156,22,1412.0
12,DL,IAD,210,19,1306.0
12,DL,IAH,222,55,5465.0
12,DL,ICT,85,14,643.0
12,DL,ILM,31,3,70.0
12,DL,IND,381,66,4256.0
12,DL,JAC,66,16,1706.0
12,DL,JAN,131,15,1316.0
12,DL,JAX,392,59,5293.0
12,DL,JFK,2267,439,22791.0
12,DL,JNU,30,11,984.0
12,DL,KOA,44,3,648.0
12,DL,LAS,980,116,6905.0
12,DL,LAX,2529,734,44296.0
12,DL,LEX,88,11,964.0
12,DL,LFT,31,4,274.0
12,DL,LGA,2328,487,32633.0
12,DL,LIH,31,4,589.0
12,DL,LIT,160,19,1240.0
12,DL,MCI,437,69,5485.0
12,DL,MCO,1476,225,12830.0
12,DL,MDT,57,6,374.0
12,DL,MDW,175,21,1805.0
12,DL,MEM,331,40,2713.0
12,DL,MHT,29,2,266.0
12,DL,MIA,889,210,13606.0
12,DL,MKE,431,58,3145.0
12,DL,MLB,105,19,2317.0
12,DL,MOB,19,2,237.0
12,DL,MSN,220,17,674.0
12,DL,MSO,40,2,40.0
12,DL,MSP,4705,665,33743.0
12,DL,MSY,640,103,4578.0
12,DL,MTJ,12,5,502.0
12,DL,MYR,39,4,115.0
12,DL,OAK,88,15,923.0
12,DL,OGG,82,14,952.0
12,DL,OKC,160,15,2394.0
12,DL,OMA,180,21,1454.0
12,DL,ONT,41,3,9.0
12,DL,ORD,572,120,8323.0
12,DL,ORF,206,31,1840.0
12,DL,PBI,593,99,7036.0
12,DL,PDX,536,80,6316.0
12,DL,PHL,530,119,8114.0
12,DL,PHX,690,92,4531.0
12,DL,PIT,336,47,2146.0
12,DL,PNS,203,30,1862.0
12,DL,PSP,12,1,-1.0
12,DL,PVD,138,18,1503.0
12,DL,PWM,29,2,142.0
12,DL,RAP,19,2,173.0
12,DL,RDU,458,60,3666.0
12,DL,RIC,213,28,1961.0
12,DL,RNO,86,14,381.0
12,DL,ROA,31,3,446.0
12,DL,ROC,125,18,1550.0
12,DL,RSW,602,81,4778.0
12,DL,SAN,545,61,3376.0
12,DL,SAT,241,33,1933.0
12,DL,SAV,261,33,2446.0
12,DL,SDF,209,21,1931.0
12,DL,SEA,1308,236,11553.0
12,DL,SFO,991,277,19460.0
12,DL,SGF,31,4,962.0
12,DL,SJC,186,29,2021.0
12,DL,SJU,293,35,3116.0
12,DL,SLC,2909,438,20739.0
12,DL,SMF,167,23,1229.0
12,DL,SNA,212,28,1602.0
12,DL,SRQ,205,24,1710.0
12,DL,STL,399,59,4302.0
12,DL,STT,86,16,1972.0
12,DL,STX,4,2,89.0
12,DL,SYR,88,11,929.0
12,DL,TLH,89,8,896.0
12,DL,TPA,974,159,10765.0
12,DL,TRI,49,3,152.0
12,DL,TUL,95,5,182.0
12,DL,TUS,70,13,511.0
12,DL,TVC,1,0,11.0
12,DL,TYS,88,9,561.0
12,DL,VPS,119,15,1038.0
12,DL,XNA,44,1,48.0
12,EV,ABE,131,17,1136.0
12,EV,ABQ,15,3,357.0
12,EV,ABY,76,15,686.0
12,EV,ACT,144,10,31.0
12,EV,AEX,222,41,3635.0
12,EV,AGS,179,29,1902.0
12,EV,ALB,73,14,249.0
12,EV,AMA,59,4,329.0
12,EV,ATL,5226,1165,75524.0
12,EV,ATW,131,23,1159.0
12,EV,AUS,6,0,-9.0
12,EV,AVL,122,33,2018.0
12,EV,AVP,85,10,629.0
12,EV,AZO,67,9,203.0
12,EV,BDL,77,16,957.0
12,EV,BGR,13,3,510.0
12,EV,BHM,239,54,3843.0
12,EV,BMI,72,14,1550.0
12,EV,BNA,218,42,1872.0
12,EV,BOS,150,17,1102.0
12,EV,BPT,84,16,2161.0
12,EV,BQK,83,13,961.0
12,EV,BRO,165,10,-299.0
12,EV,BTR,537,105,7232.0
12,EV,BTV,241,45,2361.0
12,EV,BUF,161,21,666.0
12,EV,BWI,59,12,582.0
12,EV,CAE,336,67,5289.0
12,EV,CAK,166,21,884.0
12,EV,CHA,289,55,3602.0
12,EV,CHO,33,4,448.0
12,EV,CHS,243,42,2573.0
12,EV,CID,130,14,1514.0
12,EV,CLE,801,109,6223.0
12,EV,CLL,56,6,215.0
12,EV,CLT,117,17,1195.0
12,EV,CMH,175,36,1954.0
12,EV,COS,17,4,758.0
12,EV,CRP,117,14,-201.0
12,EV,CRW,189,30,2246.0
12,EV,CSG,74,13,1207.0
12,EV,CVG,181,39,2514.0
12,EV,CWA,55,7,116.0
12,EV,DAB,2,1,73.0
12,EV,DAL,22,10,909.0
12,EV,DAY,136,32,1650.0
12,EV,DCA,296,51,2646.0
12,EV,DFW,2641,453,25233.0
12,EV,DHN,113,24,1286.0
12,EV,DSM,119,24,1593.0
12,EV,DTW,1564,248,12607.0
12,EV,ECP,76,10,292.0
12,EV,ELM,170,18,1341.0
12,EV,ELP,62,1,-289.0
12,EV,ERI,54,4,417.0
12,EV,EVV,186,19,626.0
12,EV,EWN,54,6,119.0
